id_invoice,issuedDate,address,company,companyEmail,country,contact,name,service,total,discount,tax,invoiceStatus,balance,dueDate,client
40,2023-07-03,"28543 Williams Brooks Apt. 574, Fletcherville, AK 02713",Bernard and Sons,kristenlopez@bush.com,Slovakia (Slovak Republic),978.512.7412,Juan Armstrong,Mobile App Development,1852.46,333.77,154.53,Overdue,1673.22,2023-07-23,Company C
68,2022-08-22,"PSC 3348, Box 0301, APO AE 98575","Davis, Griffith and Perez",nbutler@garcia.com,Lebanon,974.917.4580x152,Carolyn Delgado,E-commerce Development,3880.88,21.27,235.84,Overdue,4095.45,2022-09-03,Company E
37,2022-10-11,"4669 Wayne Valleys, South Nicoleshire, NJ 67832","Guerra, White and Hernandez",lward@perry.org,French Southern Territories,001-639-744-4081x204,Jennifer Hendricks,AI Solution,5283.74,951.74,235.22,Pending,4567.22,2022-11-06,Company A
85,2023-04-28,"438 Shepherd Trafficway, East Terriburgh, NC 66142","Fuentes, Robinson and Washington",jasongarcia@pugh.com,Timor-Leste,699-218-2801x91748,Michael Powell,E-commerce Development,3123.55,513.37,198.15,Paid,2808.33,2023-05-09,Company A
26,2022-09-05,"12630 Andrews Village Apt. 536, Schroederborough, MD 71221",Pruitt-Ross,williamsricky@payne.com,Jamaica,+1-924-362-4465x43473,Christine Villarreal,Web Development,1495.82,162.09,39.39,Overdue,1373.12,2022-09-29,Company D
14,2023-02-17,"99562 William Flat Suite 346, South Royview, IN 63515",Keith Group,madison85@roberts-brown.com,Congo,8103498290,Calvin Anderson Jr.,E-commerce Development,2002.99,154.12,18.46,Overdue,1867.33,2023-02-24,Company D
48,2023-07-03,"13918 Ryan Burgs, South Jamesborough, MA 51254","Price, Hays and Haynes",brian44@hicks.com,Germany,+1-284-945-2495,Gregory Hall,UI/UX Design,719.95,112.77,28.89,Overdue,636.07,2023-07-18,Company D
84,2023-01-26,"PSC 9425, Box 9759, APO AE 80168",Nolan-Boone,jamesguzman@cook.com,Aruba,001-680-555-2522x916,Kenneth Cooper,E-commerce Development,3223.05,495.72,253.33,Overdue,2980.66,2023-02-02,Company D
4,2022-12-04,"7693 Mary Throughway Suite 874, Rossstad, WA 51566","Snyder, Green and Carrillo",ereynolds@jenkins.com,Fiji,464.296.0453x82893,James Coleman,UI/UX Design,552.87,41.37,20.4,Overdue,531.9,2022-12-27,Company E
80,2022-10-29,"67945 Beck Mall Apt. 808, Gibsonshire, NC 31003","Taylor, Gutierrez and Berg",perrysandra@jones.com,Netherlands,(377)668-4976x38401,Jill Morris PhD,IoT Solution,5988.63,811.74,338.47,Overdue,5515.36,2022-11-17,Company D
44,2022-08-31,"2814 David Harbor, Alfredshire, MI 16318",Dean-Cruz,ryanwall@sampson-marshall.info,Portugal,+1-368-373-1380x0937,Austin Howard,IoT Solution,7984.69,73.01,126.37,Pending,8038.05,2022-09-13,Company C
49,2023-06-28,"4176 Johnson Prairie, Gibsonmouth, NC 53753",Burns-West,rhondaoliver@burns.com,South Georgia and the South Sandwich Islands,(241)489-4276,Robert Anderson,UI/UX Design,343.21,3.85,7.66,Overdue,347.02,2023-07-06,Company D
44,2022-10-29,"547 Billy Road, Port Jeffreyborough, MP 49145",Ellis-Knapp,knightelizabeth@esparza-cardenas.info,Saint Martin,+1-326-707-9682x83022,Jeremy Herrera,UI/UX Design,266.91,9.94,16.85,Pending,273.82,2022-11-16,Company B
37,2023-04-14,"13877 David Rapid, North Tiffanyville, ID 14277",Miles Group,washingtoncatherine@jones.com,Solomon Islands,(548)770-9943x441,Amy Meadows,Mobile App Development,1233.75,239.49,91.55,Overdue,1085.81,2023-05-11,Company D
94,2023-02-19,"85181 Jeffrey Haven Apt. 884, East Codyview, LA 81262",Phillips LLC,bsimpson@smith.com,Costa Rica,(481)948-3487x3882,Emily Turner,Web Development,1585.72,95.92,53.95,Overdue,1543.75,2023-03-12,Company B
35,2022-10-16,"Unit 9123 Box 6460, DPO AP 25010",Delgado-Smith,larsenmichelle@hart.com,Saint Kitts and Nevis,(766)475-8445x919,Lori Baker,UI/UX Design,350.18,25.87,28.05,Pending,352.36,2022-10-31,Company A
2,2023-05-10,"6900 Albert Stravenue, Wallborough, AZ 36038",Burgess and Sons,dixonkenneth@rodgers-cain.net,Taiwan,001-710-871-5327x5975,Joe Horton,UI/UX Design,250.72,26.54,22.19,Pending,246.37,2023-05-17,Company A
82,2022-10-12,"USS Lynch, FPO AA 87593","Lucas, Jacobs and Montgomery",michael75@crawford.biz,Botswana,494.594.9663x4225,William Jackson,Web Development,2250.57,260.71,10.5,Pending,2000.36,2022-11-03,Company B
11,2022-10-27,"373 Singleton Springs Apt. 262, North George, NY 19673",Blankenship-Goodman,gregory12@barker.biz,Poland,+1-523-977-9961x6637,Denise Hall,Mobile App Development,3847.74,50.22,33.86,Paid,3831.38,2022-11-09,Company E
24,2022-11-30,"45414 Mary Alley Apt. 511, Tracyshire, PR 71712",Oneal LLC,yboyd@cruz.info,Ireland,826-901-4036,Brandon Alvarez,Web Development,2316.65,242.94,66.49,Pending,2140.2,2022-12-29,Company D
78,2022-10-15,"20777 Nathan Hollow Apt. 118, Elizabethland, AR 87870",Luna-Reid,garciaamanda@davis.com,Belgium,585.202.7095x113,Stephanie Walsh,IoT Solution,5982.88,312.76,231.97,Paid,5902.09,2022-11-11,Company A
1,2022-11-06,"080 Nelson Road Apt. 488, West Katrinaberg, AR 04605",Schwartz Inc,richard64@stevens.org,Ecuador,8986895399,Natasha Pineda,Web Development,1385.38,231.49,14.52,Paid,1168.41,2022-11-21,Company C
24,2022-08-06,"792 Ibarra Spurs, South Michelle, CO 97324",Harris and Sons,rebecca55@garrett.net,Madagascar,(900)500-3885x243,John Kennedy,Web Development,2913.66,166.18,264.69,Paid,3012.17,2022-08-16,Company A
18,2023-02-04,"8799 Rose Valley, Melissashire, SC 46843",Russell-Snyder,iwilliams@foster.com,Lao People's Democratic Republic,409-358-2664x1511,Tyler Jordan,IoT Solution,4534.77,479.05,276.08,Paid,4331.8,2023-02-25,Company E
15,2022-08-16,"471 Avery Hill, West Amy, PR 74999",Shepard-Barrett,charles80@foster.com,Bouvet Island (Bouvetoya),(703)747-8490,David Sutton,Web Development,1315.88,110.02,117.13,Pending,1322.99,2022-09-06,Company B
90,2023-03-21,"90022 Tanya Court, New Hannahville, ID 61544",Casey Ltd,jasonwiley@hayes.com,Kyrgyz Republic,(732)704-5348,Amy Martin,IoT Solution,4501.62,227.31,226.77,Overdue,4501.08,2023-04-08,Company E
84,2023-04-28,"4308 Luna Club Apt. 810, Normanburgh, OR 08801","Logan, Tucker and Garner",joshua15@blanchard-dunlap.net,Anguilla,569-314-2732x360,Cheyenne Williams,Mobile App Development,2721.59,160.84,121.63,Overdue,2682.38,2023-05-23,Company A
43,2022-09-17,"757 Scott Turnpike Apt. 543, West Noahborough, NH 16366",Mack Inc,dunnanthony@burch.com,Palestinian Territory,411.916.0215x834,Jaclyn Clark MD,Web Development,2915.32,347.44,151.25,Overdue,2719.13,2022-10-03,Company D
64,2023-01-31,"9438 Claire Roads Suite 060, Port Heather, NC 60953","Wilson, Anderson and Porter",brandy97@webb.info,Egypt,(375)838-8410x540,Wendy Rivera,AI Solution,6764.08,909.06,430.22,Pending,6285.24,2023-02-27,Company C
95,2023-02-13,"508 Jennifer Summit, Wandafurt, MP 33367",Rivera PLC,cynthiaortega@armstrong.com,Netherlands Antilles,2955889528,Charles Hughes,UI/UX Design,492.0,5.11,7.38,Paid,494.27,2023-03-08,Company B
43,2023-03-01,"2299 Melinda Path, East Theresa, TX 85903",Vargas-Young,jonesmargaret@long-singleton.com,Greenland,817.945.0307x6739,Katelyn Allen,AI Solution,8466.65,1081.54,803.99,Paid,8189.1,2023-03-29,Company A
54,2022-12-30,"900 Mark Valleys, Thomasport, AR 93194",Larson-Taylor,john74@marshall.com,Liechtenstein,594.648.8969,Jason Pacheco,IoT Solution,7033.92,268.56,298.86,Pending,7064.22,2023-01-10,Company B
41,2022-08-09,"7903 Spencer Park Suite 132, Smithtown, FL 40043","Johnson, Guerrero and Molina",nallison@patel-bass.com,Uganda,001-911-297-6371x77674,Geoffrey Waters,AI Solution,7807.79,1507.04,532.12,Pending,6832.87,2022-09-01,Company C
38,2023-02-17,"Unit 6096 Box 0127, DPO AA 10066",Miller-Turner,richard73@novak.net,Macao,2633306342,Melissa Taylor,Web Development,1513.25,35.21,83.98,Overdue,1562.02,2023-02-24,Company A
29,2022-11-18,"23390 Shelby Crossroad, Wareport, NY 45002","Rodriguez, Rodriguez and Martinez",hoffmanjacob@cook-davis.com,Wallis and Futuna,(807)220-6030x14838,Raymond Miranda,Web Development,528.51,54.56,50.1,Paid,524.05,2022-12-02,Company E
20,2023-01-05,"4587 Kenneth Roads Suite 070, Adamsland, KS 48736","Wilson, Hicks and Deleon",richardjenkins@allen-ibarra.com,South Africa,+1-512-448-3455x43285,Ryan Flores,IoT Solution,3604.4,542.8,106.6,Paid,3168.2,2023-01-24,Company A
35,2023-03-04,"429 Gregory Groves, New Kyleland, UT 97967",Stone and Sons,renee46@wright.com,Guinea-Bissau,518-866-8317x2494,Elizabeth Hayes,E-commerce Development,4510.79,609.96,351.03,Pending,4251.86,2023-03-31,Company E
48,2022-08-16,"0335 Ward Crossroad Suite 772, North Robert, WY 47551","Ward, Silva and Gonzales",rmedina@benton.com,Cuba,(994)784-5100x123,Willie Wallace,E-commerce Development,3459.47,592.94,142.21,Paid,3008.74,2022-08-27,Company A
11,2022-09-12,"18880 William Hill Suite 898, Port Krystalborough, PW 81766",Bruce-Hubbard,zrivas@garcia.com,Ecuador,001-413-500-6682x94131,Justin Austin,Mobile App Development,3555.07,688.44,241.13,Pending,3107.76,2022-09-19,Company A
91,2023-06-14,"9169 Kayla Canyon Apt. 023, Sanchezland, LA 26430",Hopkins Inc,ryan94@russell.com,Dominica,4678129006,Carol Gibson,Web Development,1957.19,34.22,64.41,Pending,1987.38,2023-07-02,Company D
66,2023-04-18,"585 Stacy Falls Apt. 299, Port Shawn, FM 06675",Hayes-Thompson,cesar29@cruz.org,Montserrat,+1-306-405-4635,Dorothy Simmons,E-commerce Development,1173.44,84.04,101.3,Pending,1190.7,2023-04-25,Company E
77,2023-01-22,"428 Rodriguez Mountain Apt. 599, Longland, DE 63696","Haley, Mcdonald and Perez",max32@gaines.com,Venezuela,782.593.5448,Miss Erica Newman MD,UI/UX Design,942.11,28.31,55.03,Pending,968.83,2023-02-06,Company E
55,2022-08-24,"78606 Tiffany Avenue, New Michaelhaven, NV 11547",Smith Ltd,ramireznicole@rodriguez.com,Norway,471-627-3412,Suzanne Lin,IoT Solution,5086.81,868.49,155.01,Overdue,4373.33,2022-09-03,Company B
90,2023-01-19,"Unit 7015 Box 4476, DPO AA 36018",Weber-Rodriguez,ryananderson@wade-howard.net,Colombia,(252)614-4643x097,Alexander Young,E-commerce Development,1493.24,139.43,103.77,Paid,1457.58,2023-02-12,Company D
68,2023-04-12,"670 Andrew Manors, New Matthew, IA 21472","Aguilar, Brown and French",amber43@williams.com,Jordan,986.900.7010,Ian Hill,Mobile App Development,2837.08,265.42,246.67,Paid,2818.33,2023-05-09,Company B
48,2023-02-14,"684 Allison Shores, Finleyberg, CT 46482",Hernandez-Watts,imcclure@barrett-colon.com,Iceland,001-771-492-1543x2621,Wayne Fields,Mobile App Development,3861.46,621.09,24.78,Pending,3265.15,2023-03-01,Company E
83,2022-12-05,"969 Matthew Brook, Bradleyborough, FM 89825","Martinez, Parks and Stevens",stevenkeith@huff.net,American Samoa,768.230.4793x725,William Reeves,IoT Solution,3024.09,472.3,194.15,Paid,2745.94,2022-12-18,Company B
56,2022-09-17,"8747 Johnson Centers Apt. 212, Howardborough, MP 07264",Christensen Ltd,crystalmyers@ford.biz,Cote d'Ivoire,001-741-931-1169,Victoria Escobar,UI/UX Design,243.79,0.54,15.06,Pending,258.31,2022-09-29,Company C
44,2022-07-25,"3392 Richard Harbor Apt. 743, Taylorbury, OR 45840","Harris, Torres and Turner",johnsonjames@burns-silva.com,Cyprus,706.634.0801x017,Michael Cunningham Jr.,E-commerce Development,4437.22,91.9,92.71,Pending,4438.03,2022-08-08,Company C
86,2022-12-13,"5180 Victoria Groves Suite 931, South Erinland, MT 84512","Stevenson, Yoder and Adkins",bhuff@cortez.com,Switzerland,766-763-0626x19895,Kelli Gibson,IoT Solution,7705.94,324.82,495.11,Pending,7876.23,2023-01-07,Company B
68,2023-06-21,"787 Samantha Prairie, Thomasfurt, OK 73401",Gomez-Medina,ohernandez@wells-anderson.com,Liberia,941-760-1531,Grace Bailey,IoT Solution,3202.28,112.35,176.65,Overdue,3266.58,2023-07-21,Company C
32,2023-04-12,"USS Frank, FPO AP 85038",Gray Ltd,devon66@wright.biz,Tonga,001-492-864-1698,Kim Jackson,IoT Solution,5838.95,47.93,202.44,Overdue,5993.46,2023-04-26,Company C
68,2023-02-19,"20301 Barton Plaza, Troystad, HI 40379",Martinez-Nelson,kathrynrose@johnson.net,United States Minor Outlying Islands,979-475-0777x73049,Michael Le,Mobile App Development,4809.36,712.49,116.0,Pending,4212.87,2023-03-01,Company A
35,2022-10-10,"80638 Kimberly Knoll Apt. 538, Jennifershire, IA 18208",Miller-Gomez,aprilsingh@reynolds.com,Guadeloupe,(229)957-1020,Catherine Ortiz,E-commerce Development,1648.2,107.73,55.9,Paid,1596.37,2022-11-04,Company C
76,2022-08-24,"33624 Johnston Mountains Suite 474, Michaelfurt, NM 55918","Dickerson, Baker and Watson",walkerjohn@mercado.com,Czech Republic,+1-897-256-6670x2186,Krystal Pierce,Web Development,1672.86,1.55,109.89,Pending,1781.2,2022-09-01,Company D
92,2022-08-11,"USNS Shields, FPO AE 96844",Martin-Fleming,maldonadoalyssa@king.net,Morocco,(588)622-9944x37753,Alex Smith,Web Development,2332.18,443.24,101.1,Overdue,1990.04,2022-09-08,Company A
44,2023-03-23,"7742 Mann Park Suite 083, East Natashaview, ND 88577",Peters and Sons,kim12@warner.com,Sudan,988-620-1278,Jeremy Poole,E-commerce Development,2977.6,304.68,97.31,Pending,2770.23,2023-04-19,Company D
44,2023-06-09,"497 Lewis Centers Suite 396, Port Debrastad, SD 94613",Collins Inc,robertbarron@mcgrath-solomon.info,Faroe Islands,(615)851-1818,Ryan Taylor,IoT Solution,6203.42,403.15,422.41,Overdue,6222.68,2023-06-26,Company B
67,2023-04-13,"96082 Cody Walks Suite 726, New Virginia, ND 11504",Callahan-Smith,bonniehart@jones.com,Antigua and Barbuda,(621)523-9380,Thomas Roberson,IoT Solution,2657.99,402.65,168.26,Paid,2423.6,2023-04-28,Company D
71,2022-07-23,"6081 Jessica Points, Davidmouth, IN 21243",Sims-Smith,jburgess@fisher.com,Western Sahara,685.871.7730x259,Matthew Evans,E-commerce Development,1359.17,209.88,29.23,Overdue,1178.52,2022-08-15,Company C
59,2023-07-01,"USNV Peterson, FPO AP 02744",Foster Ltd,kford@romero.info,Iran,3768263893,Jocelyn Williams,Web Development,1304.08,4.68,36.65,Pending,1336.05,2023-07-30,Company B
66,2023-04-20,"1614 Torres Neck Suite 162, West Victoriabury, MN 35231",Daugherty-Harper,angelaustin@sanchez.org,Bermuda,742-517-6370x193,Sharon Johnson,E-commerce Development,3448.55,637.9,185.14,Paid,2995.79,2023-05-06,Company E
97,2022-11-14,"86408 Campbell Crescent Apt. 677, Ramostown, WY 67535",Mendoza Group,tinaray@guerra.com,Montenegro,001-234-808-1226x111,Darius Howard PhD,Web Development,785.7,145.57,63.99,Paid,704.12,2022-12-09,Company A
25,2022-11-05,"0502 Hill Fork, North Herbert, AS 44277",Boyle and Sons,loganjames@rowe-wilson.com,Bhutan,799.681.0392,Kendra Young,E-commerce Development,1262.62,158.84,122.67,Paid,1226.45,2022-11-12,Company D
38,2023-06-29,"63364 Hayley Plains, East Martin, OR 76196",Rogers-Knapp,shawleonard@pacheco.com,Cambodia,632.451.6433x72414,Lisa Navarro,Web Development,2238.5,153.69,206.99,Overdue,2291.8,2023-07-20,Company B
36,2023-04-25,"1582 Bethany Drives, Lake Paulahaven, CO 10790","Lindsey, Elliott and Baker",alecrubio@bell.net,Benin,+1-344-406-4061,Michael Zimmerman,E-commerce Development,4206.88,663.95,381.1,Overdue,3924.03,2023-05-07,Company E
28,2023-01-20,"2194 Susan Pine Suite 669, South Brian, OK 58401",Fox and Sons,amy51@stephens.com,Panama,477.732.7216x5325,Thomas Johnson,Mobile App Development,4069.93,730.15,124.86,Paid,3464.64,2023-02-14,Company D
46,2022-09-25,"27627 Chan Lights Apt. 233, Hurleystad, MO 95971",Tapia and Sons,steve97@long-coleman.biz,Finland,(950)629-7717x81016,Angela Parks DDS,Web Development,1565.3,0.22,78.96,Pending,1644.04,2022-10-08,Company D
41,2023-05-03,"623 Michael Junction, Caldwellland, NV 90121",Hernandez Ltd,ebutler@ferguson.com,Serbia,+1-574-854-8624x8333,Sarah Frye,E-commerce Development,2911.18,379.96,235.2,Overdue,2766.42,2023-05-24,Company E
71,2023-03-16,"885 Sanchez Crest, West Crystal, PR 36440",Murphy PLC,robertbranch@roberts.net,Azerbaijan,001-948-767-0571,Patrick Dillon,E-commerce Development,1317.02,254.19,130.79,Pending,1193.62,2023-03-23,Company C
74,2023-03-15,"5885 Williams Rapid, Gregoryland, NH 61898",Allen-Moss,hernandezstacey@collins.org,Guinea-Bissau,001-289-925-5167x16530,Scott Green,IoT Solution,6988.27,1128.48,483.27,Pending,6343.06,2023-03-26,Company B
10,2022-11-20,"PSC 4185, Box 7827, APO AA 01269",Cunningham Group,taylorbrittany@wright-garrett.org,Georgia,592-270-7251x9613,Anthony King,IoT Solution,3829.03,401.75,325.7,Overdue,3752.98,2022-12-02,Company B
88,2023-02-13,"5320 Pruitt Club, South Nicholasborough, KS 94922",Hansen-Stevens,jenniferhoward@brown.com,United States of America,5836441774,Mallory Robinson,IoT Solution,6662.09,1251.09,497.16,Paid,5908.16,2023-03-11,Company E
15,2023-02-15,"029 Williams Forks Suite 593, Annettetown, ID 15006",Weiss-Charles,martinezjames@mcmillan-schroeder.net,Kenya,781.676.5632,Angel Charles,IoT Solution,7981.09,391.57,391.77,Pending,7981.29,2023-03-08,Company A
37,2022-09-05,"77443 Larson Bridge Suite 465, Port Justinton, NJ 60175","Simpson, Molina and Hampton",liadam@lane.org,Kuwait,613-845-7580x17031,Richard Stewart,IoT Solution,4303.51,416.45,209.53,Pending,4096.59,2022-09-25,Company B
77,2023-07-01,"850 Allison Grove Apt. 760, Michaelstad, PA 64179",Conner PLC,johnlong@guerrero.com,Norfolk Island,692-421-5275,Jesse Walter,E-commerce Development,1637.62,134.21,111.19,Overdue,1614.6,2023-07-25,Company B
14,2022-10-13,"885 Jason Bypass Apt. 485, Marissaville, WA 24327",Garcia Inc,william15@vega-pruitt.com,Zimbabwe,+1-250-418-5063x989,Adam Sanchez,E-commerce Development,1661.49,85.93,70.25,Pending,1645.81,2022-10-31,Company C
90,2023-04-06,"2031 Taylor Loaf Apt. 895, Melissaborough, AK 26881",Richard-Robinson,brianroberts@martinez-rodriguez.biz,Togo,556.671.6874,Christopher Anderson,Web Development,2070.69,24.42,12.46,Paid,2058.73,2023-04-30,Company A
100,2023-05-13,"PSC 4573, Box 5322, APO AE 47489","Nelson, Marsh and Morgan",lisa89@perez.org,Honduras,001-873-291-9912x34736,Steven Rice,IoT Solution,2064.52,14.03,162.29,Overdue,2212.78,2023-05-20,Company B
40,2023-05-31,"3900 Julie Expressway Suite 605, Anthonymouth, CO 81916",Martinez-Cooper,paul85@mclean.com,Kenya,(951)649-6709x61096,Matthew Henderson,Web Development,1414.75,166.81,32.61,Overdue,1280.55,2023-06-28,Company E
60,2022-10-07,"95503 Tina Springs Suite 842, Anthonytown, MH 39773",Grant-Bartlett,samantha84@johnson-yang.com,Lebanon,001-513-309-7341,Sarah Rice,Mobile App Development,4753.75,806.42,96.07,Overdue,4043.4,2022-10-15,Company A
17,2022-08-08,"74225 Caleb Island Suite 873, North Douglas, MS 33427",Montgomery LLC,jamesjacob@nunez.net,Portugal,001-576-535-0689x6948,Matthew Lopez,UI/UX Design,859.23,131.62,67.97,Overdue,795.58,2022-08-30,Company D
74,2023-04-04,"129 Montoya Junction, Ellisfurt, MA 26487",Stewart-Smith,bushrussell@martin-welch.com,Netherlands,530-244-8101,Stephen Powell,UI/UX Design,673.04,131.32,30.01,Overdue,571.73,2023-05-01,Company A
4,2023-01-30,"8277 Joseph Highway, Sandrachester, NV 76581",Shaffer Group,moranjeremy@chung.biz,Philippines,(391)758-9330x5922,Christina Holt,UI/UX Design,249.72,40.65,4.51,Overdue,213.58,2023-02-09,Company E
9,2022-11-18,"Unit 9391 Box 2892, DPO AA 34576",Payne LLC,vcarter@parsons.com,North Macedonia,001-622-336-8050x540,Alexander Gonzalez,Mobile App Development,4745.52,340.39,412.24,Overdue,4817.37,2022-12-02,Company B
11,2023-03-22,"69199 Gilmore Parks, Wilkersonburgh, CA 98269",Kelly-Gould,david30@benson-bailey.com,Antarctica (the territory South of 60 deg S),+1-487-389-5266,Allen Griffin,AI Solution,4291.86,461.11,355.86,Overdue,4186.61,2023-03-30,Company C
51,2023-04-23,"21285 Miller Extensions Apt. 720, South Heather, NH 96411",Phillips and Sons,wwu@underwood.com,Cameroon,(499)365-1525,Michael Smith,E-commerce Development,3070.63,106.03,195.42,Overdue,3160.02,2023-05-23,Company A
46,2023-03-09,"3084 Mcdaniel Meadow Apt. 727, Port Jeremytown, LA 05125",Williams PLC,browncrystal@phelps.net,Trinidad and Tobago,(750)624-4519x74461,Amber Nguyen,Web Development,2324.65,401.5,102.02,Pending,2025.17,2023-03-18,Company E
34,2022-11-14,"15635 Marie Ports Suite 258, Davidfurt, LA 99165",Parker Ltd,stephenhill@marsh-myers.com,Swaziland,567-690-2465x025,John Meyer,Web Development,1093.25,168.88,32.99,Paid,957.36,2022-12-02,Company B
73,2022-11-11,"13955 Alexandra River, Michaelborough, NJ 62725",Velazquez-Page,tonyasavage@winters.com,Lebanon,678.577.9143x569,Brenda Horton,UI/UX Design,316.56,28.51,22.25,Overdue,310.3,2022-11-26,Company E
71,2022-11-15,"8252 Kenneth Mountains, Kylefurt, NY 67323",Tucker LLC,jennifer87@perkins.com,Italy,983.514.3647x6711,Christopher Carpenter,Mobile App Development,4126.61,88.54,354.63,Overdue,4392.7,2022-12-11,Company A
